,Name,Year,Genres,Rating,Duration,Actors,Director,Average Rating,Budget,Opening Weekend,Gross US,Gross WW,Language,Production Company
4723,Priest,1994,[],R,105,[],NA,7.1,NA,NA,4176932,NA,['English'],"['BritishBroadcastingCorporation(BBC)', 'Miramax', 'PolyGramFilmedEntertainment']"
4724,It\'s Pat: The Movie,1994,Comedy,P, 77,"['Julia Sweeney', 'Dave Foley', 'Charles Rocket', 'Kathy Griffin']",Adam Bernstein,2.7,            Budget:£8000000,31370,60822,NA,"['English', 'Japanese']",['TouchstonePictures']
4725,The Gingerbread Man,1998,"['Crime', 'Mystery', 'Thriller']",R,114,"['Kenneth Branagh', 'Embeth Davidtz', 'Robert Downey Jr.', 'Daryl Hannah']",Robert Altman,5.7,25000000,118278,1534569 21 June 1998,NA,['English'],"['EnchanterEntertainment', 'IslandPictures']"
4726,The Night Flier,1997,[],R, 94,[],NA,6.0,1000000,91549,125397,NA,['English'],"['NewAmsterdamEntertainment', 'StardustInternational', 'MedusaFilm']"
4727,China Moon,1994,[],R, 99,[],NA,6.2,15000000,NA,3038499,NA,['English'],['TigProductions']
4728,A Troll in Central Park,1994,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",NA, 76,"['Dom DeLuise', 'Cloris Leachman', 'Charles Nelson Reilly', 'Jonathan Pryce']",NA,5.4,NA,NA,71368,NA,['English'],['DonBluth']
4729,The Impostors,1998,[],R,101,[],NA,6.5,NA,308767,2197921 10 January 1999,NA,['English'],"['FirstColdPiece', 'FoxSearchlightPictures']"
4730,Pecker,1998,"['Comedy', 'Drama']",R, 87,"['Edward Furlong', 'Christina Ricci', 'Bess Armstrong', 'Mark Joy']",John Waters,6.4,6000000,541646,2281761,NA,['English'],['PolarEntertainment']
4731,The Brothers McMullen,1995,"['Comedy', 'Drama', 'Romance']",R, 98,"['Jack Mulcahy', 'Michael McGlone', 'Edward Burns', 'Shari Albert']",Edward Burns,6.6,25000,NA,10246600,NA,['English'],"['BrothersMcMullenProductions', 'MarlboroRoadGangProductions', 'VideographyProductions']"
4732,Strangeland,1998,[],R, 85,[],NA,5.0,1100000,373288,631221 11 October 1998,NA,['English'],"['ShootingGallery', 'SniderThanThouProductionsInc.']"
4733,Firelight,1997,"['Romance', 'Drama']",R,103,"['Sophie Marceau', 'Stephen Dillane', 'Dominique Belcourt', 'Kevin Anderson']",William Nicholson,7.3,NA,236775,784419 27 December 1998,NA,"['English', 'French']","['CarnivalFilm&Television', 'HollywoodPictures', 'WindDancerProductions']"
4734,3 Ninjas: High Noon at Mega Mountain,1998,"['Action', 'Adventure', 'Comedy', 'Family']",P, 93,"['Loni Anderson', 'Hulk Hogan', 'Jim Varney', 'Victor Wong']",Sean McNamara,2.9,NA,150127,375805,NA,['English'],"['Leeds/Ben-AmiProductions', 'SheenProductions', 'TriStarPictures']"
4735,Fever Pitch,1997,"['Comedy', 'Drama', 'Romance', 'Sport']",R,102,"['Colin Firth', 'Ruth Gemmell', 'Luke Aikman', 'Bea Guard']",David Evans,6.7,NA,2519,13600 17 September 2000,NA,['English'],"['ChannelFourFilms', 'ScalaProductions', 'WildgazeFilms']"
4736,Love Field,1992,Drama,NA,105,"['Michelle Pfeiffer', 'Dennis Haysbert', 'Stephanie McFadden', 'Brian Kerwin']",Jonathan Kaplan,6.7,18000000,NA,1949148,NA,['English'],"['OrionPictures', 'Sanford/PillsburyProductions', 'ViaRosaProductions']"
4737,Peter\'s Friends,1992,[],R,101,[],NA,7.0,5000000,NA,4058564,NA,['English'],"['BritishBroadcastingCorporation(BBC)', 'ChannelFourFilms', 'RenaissanceFilms']"
4738,Deadfall,1993,"['Crime', 'Drama']",R, 98,"['Michael Biehn', 'Sarah Trigger', 'Nicolas Cage', 'James Coburn']",Christopher Coppola,3.8,10000000,NA,18369,NA,['English'],['TrimarkPictures']
4739,Metropolitan,1990,[],NA, 98,[],NA,7.4,225000,NA,2938208,NA,['English'],"['WesterlyFilms', 'AllagashFilms', 'WesterlyFilm']"
4740,Until the End of the World,1991,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",R,280,"['William Hurt', 'Solveig Dommartin', 'Pietro Falcone', 'Enzo Turrin']",Wim Wenders,6.8,23000000,NA,752856,NA,"['English', 'French', 'Italian', 'Japanese', 'German']","['ArgosFilms', 'RoadMoviesFilmproduktion', 'VillageRoadshowPictures']"
4741,K2,1991,"['Action', 'Adventure', 'Drama', 'Thriller']",R,102,"['Michael Biehn', 'Matt Craven', 'Annie Grindlay', 'Elena Wohl']",Franc Roddam,6.2,NA,930655,3106559,NA,['English'],"['ParamountPictures', 'TransPacificFilms', 'Miramax']"
4742,The Thief and the Cobbler,1993,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",NA, 90,"['Vincent Price', 'Matthew Broderick', 'Jennifer Beals', 'Bobbi Page']",Richard Williams,7.1,28000000,319723,669276,NA,['English'],"['RichardWilliamsProductions', 'AlliedFilmmakers']"
4743,Noises Off...,1992,Comedy,NA,101,"['Michael Caine', 'Carol Burnett', 'Denholm Elliott', 'Julie Hagerty']",Peter Bogdanovich,7.5,12000000,NA,2280148,NA,['English'],"['TouchstonePictures', 'AmblinEntertainment', 'TouchwoodPacificPartners1']"
4744,That Night,1992,[],P, 89,[],NA,6.7,NA,NA,20194,NA,['English'],"['AlcorFilms', 'Canal+', 'RegencyEnterprises']"
4745,Little Nikita,1988,[],NA, 98,[],NA,6.0,15000000,NA,1733070,NA,['English'],['ColumbiaPicturesCorporation']
4746,The Clan of the Cave Bear,1986,"['Adventure', 'Drama', 'Fantasy']",NA, 98,"['Daryl Hannah', 'Pamela Reed', 'James Remar', 'Thomas G. Waites']",Michael Chapman,5.4,15000000,25428,1953732,NA,['English'],"['WarnerBros.', 'ProducersSalesOrganization(PSO)', 'TheGuber-PetersCompany']"
4747,Hard Ticket to Hawaii,1987,[],NA, 96,[],NA,4.6,NA,NA,NA,NA,['English'],['MalibuBayFilms']
4748,Maniac Cop,1988,"['Action', 'Crime', 'Horror', 'Mystery']",NA, 85,"['Tom Atkins', 'Bruce Campbell', 'Laurene Landon', 'Richard Roundtree']",William Lustig,6.0,1100000,188348,671382,NA,['English'],['Shapiro-GlickenhausEntertainment']
4749,Bagdad Cafe,1987,[],NA, 95,[],NA,7.5,NA,NA,3587303,NA,"['English', 'German']","['PelemeleFilm', 'Pro-jectFilmproduktion', 'BayerischerRundfunk(BR)']"
4750,C.H.U.D.,1984,"['Horror', 'Sci-Fi']",NA, 88,"['John Heard', 'Daniel Stern', 'Christopher Curry', 'Kim Greist']",Douglas Cheek,5.6,1250000,1762922,4654423,NA,['English'],"['C.H.U.D.Productions', 'NewWorldPictures']"
4751,Hope and Glory,1987,"['Comedy', 'Drama', 'Romance']",NA,113,"['Sarah Miles', 'David Hayman', 'Sebastian Rice-Edwards', 'Geraldine Muir']",John Boorman,7.4,NA,25497,10021120,NA,['English'],"['ColumbiaPicturesCorporation', 'NelsonEntertainment', 'GoldcrestFilmsInternational']"
4752,Class of 1984,1982,"['Action', 'Crime', 'Drama', 'Thriller']",NA, 98,"['Perry King', 'Merrie Lynn Ross', 'Timothy Van Patten', 'Roddy McDowall']",Mark L. Lester,6.6,4300000,NA,NA,NA,['English'],['GuerillaHighProductions']
4753,Happy Birthday to Me,1981,"['Horror', 'Mystery', 'Thriller']",NA,111,"['Melissa Sue Anderson', 'Glenn Ford', 'Lawrence Dane', 'Sharon Acker']",J. Lee Thompson,6.1,            Budget:CAD 3500000,NA,NA,NA,['English'],"['CanadianFilmDevelopmentCorporation(CFDC)', 'FamousPlayers', 'TheBirthdayFilmCompany']"
4754,The Villain,1979,[],NA, 89,[],NA,5.4,5000000,NA,NA,NA,['English'],['RastarPictures']
4755,Never Cry Wolf,1983,[],NA,105,[],NA,7.6,NA,36385,29600000,NA,"['English', 'Inuktitut']","['WaltDisneyPictures', 'AmarokProductionsLtd.']"
4756,Project A,1983,[],P,105,[],NA,7.4,NA,NA,NA,NA,['Cantonese'],"['AuthorityFilms', 'GoldenHarvestCompany', 'ParagonFilmsLtd.']"
4757,The Draughtsman\'s Contract,1982,[],NA,108,[],NA,7.3,            Budget:£320000,NA,NA,NA,"['English', 'German', 'Dutch']","['BritishFilmInstitute(BFI)', 'ChannelFourTelevision']"
4758,Eddie and the Cruisers,1983,[],NA, 95,[],NA,6.9,NA,1444886,4786789,NA,['English'],['Aurora']
4759,Seems Like Old Times,1980,"['Comedy', 'Romance']",NA,102,"['Goldie Hawn', 'Chevy Chase', 'Charles Grodin', 'Robert Guillaume']",Jay Sandrich,6.7,NA,NA,43995918,NA,"['English', 'Spanish']",['RastarFilms']
4760,Piranha II: The Spawning,1981,"['Drama', 'Horror', 'Romance', 'Sci-Fi', 'Thriller']",NA, 94,"['Tricia O\\u0027Neil', 'Steve Marachuk', 'Lance Henriksen', 'Ricky Paull Goldin']",NA,3.6,145786,NA,NA,NA,['English'],"['BrouwersgrachtInvestments', 'ChakoFilmCompany']"
4761,The Frisco Kid,1979,"['Comedy', 'Drama', 'Western']",NA,119,"['Gene Wilder', 'Harrison Ford', 'Ramon Bieri', 'Val Bisoglio']",Robert Aldrich,6.4,9000000,160292,9346177,NA,"['English', 'Yiddish']",['WarnerBros.']
4762,The Sentinel,1977,Horror,NA, 92,"['Cristina Raines', 'Ava Gardner', 'Chris Sarandon', 'Martin Balsam']",Michael Winner,6.4,3700000,NA,4000000 31 December 1977,NA,"['English', 'Italian', 'Latin']","['UniversalPictures', 'JeffreyKonvitzProductions']"
4763,"Cornbread, Earl and Me",1975,"['Drama', 'Sport']",NA, 95,"['Moses Gunn', 'Rosalind Cash', 'Bernie Casey', 'Madge Sinclair']",Joseph Manduke,6.9,NA,NA,NA,NA,['English'],"['AmericanInternationalPictures(AIP)', 'MLProductions']"
4764,The Apple Dumpling Gang,1975,"['Comedy', 'Family', 'Western']",NA,100,"['Bill Bixby', 'Susan Clark', 'Don Knotts', 'Tim Conway']",Norman Tokar,6.4,NA,NA,36853000,NA,['English'],['WaltDisneyProductions']
4765,Ice Castles,1978,"['Drama', 'Romance', 'Sport']",NA,108,"['Lynn-Holly Johnson', 'Robby Benson', 'Colleen Dewhurst', 'Tom Skerritt']",Donald Wrye,6.5,NA,NA,20710000,NA,['English'],"['ColumbiaPicturesCorporation', 'InternationalCinemediaCenter', 'MajorStudioPartners']"
4766,Gator,1976,[],NA,115,[],NA,5.8,NA,NA,11000000,NA,['English'],['Levy-Gardner-Laven']
4767,Home Sweet Hell,2015,[],R, 98,[],NA,5.4,3000000,NA,NA,NA,"['English', 'French']","['DarkoEntertainment', 'Donnybrook4Productions', 'HollywoodMediaBridge']"
4768,Godspell,1973,[],NA,103,[],NA,6.5,1300000,NA,NA,NA,"['English', 'Hebrew', 'Spanish']",['ColumbiaPicturesCorporation']
4769,French Connection II,1975,[],NA,119,[],NA,6.8,4340000,NA,12484444,NA,"['English', 'French']",['TwentiethCenturyFox']
4770,Hard Times,1975,"['Crime', 'Drama', 'Sport']",NA, 93,"['Charles Bronson', 'James Coburn', 'Jill Ireland', 'Strother Martin']",Walter Hill,7.4,2700000,NA,5000000,NA,['English'],"['ColumbiaPicturesCorporation', 'ColumbiaPicturesCorporation', 'ClaridgeProductions']"
4771,Bring Me the Head of Alfredo Garcia,1974,"['Action', 'Crime', 'Drama', 'Thriller', 'Western']",NA,112,"['Warren Oates', 'Isela Vega', 'Robert Webber', 'Gig Young']",Sam Peckinpah,7.5,1500000,NA,NA,NA,"['English', 'Spanish', 'Latin']","['OptimusFilms', 'EstudiosChurubuscoAztecaS.A.']"
4772,The Phantom of Liberty,1974,[],NA,104,[],NA,8.0,NA,6172,6172 10 November 2002,NA,['French'],['GreenwichFilmProductions']
4773,Flesh Gordon,1974,[],NA, 78,[],NA,4.7,700000,NA,NA,NA,['English'],['GraffitiProductions']
4774,Ali: Fear Eats the Soul,1974,"['Drama', 'Romance']",NA, 92,"['Brigitte Mira', 'El Hedi ben Salem', 'Barbara Valentin', 'Irm Hermann']",Rainer Werner Fassbinder,8.1,            Budget:DEM 260000,NA,NA,NA,"['German', 'Arabic']","['FilmverlagderAutoren', 'TangoFilm']"
4775,Turkish Delight,1973,"['Drama', 'Romance']",NA,108,"['Monique van de Ven', 'Rutger Hauer', 'Tonny Huurdeman', 'Wim van den Brink']",Paul Verhoeven,7.2,            Budget:NLG 800000,NA,NA,NA,"['Dutch', 'English']",['VerenigdeNederlandscheFilmcompagnie(VNF)']
4776,Bang the Drum Slowly,1973,"['Drama', 'Sport']",NA, 96,"['Michael Moriarty', 'Robert De Niro', 'Vincent Gardenia', 'Phil Foster']",John D. Hancock,7.0,NA,NA,NA,NA,"['English', 'Spanish']","['ANJS', 'DibsPartnership', 'ParamountPictures']"
4777,Three Wishes for Cinderella,1973,[],NA,NA,[],NA,7.9,NA,NA,NA,NA,"['German', 'Czech']","['DeutscheFilm(DEFA)', 'Filmov\\xc3\\xa9studioBarrandov']"
4778,The Seven-Ups,1973,[],NA,103,[],NA,6.8,2425000,NA,NA,NA,"['English', 'Italian']","[""PhilipD\\'AntoniProductions"", 'TwentiethCenturyFox']"
4779,The Gumball Rally,1976,[],NA,105,[],NA,6.3,NA,NA,NA,NA,"['English', 'Italian']","['FirstArtists', 'WarnerBros.']"
4780,Obsession,1976,[],NA, 98,[],NA,6.8,1400000,NA,1000000 8 September 1976,NA,"['English', 'Italian']","['ColumbiaPicturesCorporation', 'YellowbirdProductions']"
4781,Robin and Marian,1976,"['Adventure', 'Drama', 'Romance']",NA,106,"['Sean Connery', 'Audrey Hepburn', 'Robert Shaw', 'Richard Harris']",Richard Lester,6.6,5000000,NA,8720000,NA,['English'],"['ColumbiaPicturesCorporation', 'RastarPictures']"
4782,Looking for Mr. Goodbar,1977,Drama,NA,136,"['Diane Keaton', 'Richard Gere', 'Tuesday Weld', 'William Atherton']",Richard Brooks,6.7,NA,1837976,16900000,NA,['English'],['ParamountPictures']
4783,Motel Hell,1980,[],NA,101,[],NA,6.0,3000000,NA,6342668,NA,['English'],['CampHill']
4784,The Funhouse,1981,[],NA, 96,[],NA,5.9,NA,2765456,7886857,NA,['English'],"['UniversalPictures', 'MaceNeufeldProductions']"
4785,The Incredible Shrinking Woman,1981,[],NA, 88,[],NA,5.5,NA,4279264,20259961,NA,['English'],"['LijaProductions', 'UniversalPictures']"
4786,Interiors,1978,Drama,NA, 92,"['Diane Keaton', 'Geraldine Page', 'Kristin Griffith', 'Mary Beth Hurt']",Woody Allen,7.5,10000000,NA,10432466 31 December 1978,NA,['English'],"['JackRollins&CharlesH.JoffeProductions', 'Rollins-JoffeProductions']"
4787,Sgt. Pepper\'s Lonely Hearts Club Band,1978,"['Adventure', 'Comedy', 'Fantasy', 'Musical']",NA,113,"['Peter Frampton', 'Barry Gibb', 'Robin Gibb', 'Maurice Gibb']",Michael Schultz,4.0,18000000,NA,20378470,NA,['English'],"['NFGeriaIIFilmgesellschaftm.b.H.', 'RobertStigwoodOrganization(RSO)']"
4788,The Rose,1979,[],NA,125,[],NA,7.0,8500000,NA,29200000,NA,['English'],['TwentiethCenturyFox']
4789,The Concorde... Airport \'79,1979,"['Action', 'Drama', 'Thriller']",NA,113,"['Alain Delon', 'Susan Blakely', 'Robert Wagner', 'George Kennedy']",David Lowell Rich,4.4,14000000,NA,13000000 31 December 1979,NA,"['English', 'French', 'Spanish']",['UniversalPictures']
4790,More American Graffiti,1979,[],NA,110,[],NA,5.2,3000000,NA,15014674,NA,"['English', 'Icelandic']","['Lucasfilm', 'UniversalPictures']"
4791,The Pirate Movie,1982,[],NA,105,[],NA,5.1,NA,2528133,7983086 31 December 1982,NA,['English'],['JosephHamiltonInternationalProductions']
4792,Six Pack,1982,"['Comedy', 'Drama', 'Sport']",NA,108,"['Kenny Rogers', 'Diane Lane', 'Erin Gray', 'Barry Corbin']",Daniel Petrie,5.9,NA,NA,20225989,NA,['English'],"['TwentiethCenturyFox', 'LionShare']"
4793,Broadway Danny Rose,1984,Comedy,NA, 84,"['Woody Allen', 'Mia Farrow', 'Nick Apollo Forte', 'Sandy Baron']",Woody Allen,7.5,8000000,953794,10600497,NA,"['English', 'Italian', 'Yiddish']","['OrionPictures', 'JackRollins&CharlesH.JoffeProductions']"
4794,Cloak & Dagger,1984,"['Action', 'Adventure', 'Crime', 'Family', 'Mystery', 'Thriller']",NA,101,"['Henry Thomas', 'Dabney Coleman', 'Michael Murphy', 'Christina Nigra']",Richard Franklin,6.5,NA,2862025,9719000,NA,"['English', 'Russian']",['UniversalPictures']
4795,Electric Dreams,1984,[],NA, 95,[],NA,6.5,NA,1009586,2193612,2467664,['English'],['Virgin']
4796,Death Wish 3,1985,"['Action', 'Crime', 'Drama', 'Thriller']",NA, 92,"['Charles Bronson', 'Deborah Raffin', 'Ed Lauter', 'Martin Balsam']",Michael Winner,5.9,9000000,5319116,16116878 15 December 1985,16945171,['English'],['CannonFilms']
4797,The Emerald Forest,1985,[],NA,114,[],NA,6.9,NA,4345150,24468550,NA,"['English', 'Portuguese']","['ChristelFilms', 'EmbassyPictures']"
4798,The Falcon and the Snowman,1985,[],NA,131,[],NA,6.8,12000000,2358846,17100000,NA,['English'],"['Hemdale', 'EstudiosChurubuscoAztecaS.A.']"
4799,Into the Night,1985,[],NA,115,[],NA,6.5,8000000,86923,7562164,NA,"['English', 'Persian', 'French', 'Spanish']",['UniversalPictures']
4800,King Solomon\'s Mines,1985,[],NA,100,[],NA,5.2,12500000,5005788,15057465,NA,['English'],"['CannonGroup', 'Golan-GlobusProductions', 'CannonProductions']"
4801,That Was Then... This Is Now,1985,"['Crime', 'Drama']",NA,102,"['Emilio Estevez', 'Craig Sheffer', 'Larry B. Scott', 'Matthew Dudley']",Christopher Cain,6.2,NA,2502780,8630068,NA,['English'],"['MediaVentures', 'ParamountPictures']"
4802,Armed and Dangerous,1986,"['Action', 'Comedy', 'Crime']",NA, 88,"['John Candy', 'Meg Ryan', 'Eugene Levy', 'Robert Loggia']",Mark L. Lester,5.6,12000000,NA,15945534,NA,['English'],"['ColumbiaPicturesCorporation', 'DelphiVProductions', 'Frostbacks']"
4803,Deadly Friend,1986,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",NA, 91,"['Matthew Labyorteaux', 'Kristy Swanson', 'Michael Sharrett', 'Anne Twomey']",Wes Craven,5.5,NA,NA,8988731,NA,['English'],"['WarnerBros.', 'PanArts', 'Layton']"
4804,Legal Eagles,1986,[],NA,116,[],NA,5.9,40000000,8043360,49851591,93151591,['English'],"['UniversalPictures', 'MirageEnterprises', 'NorthernLightsEntertainment']"
4805,Vamp,1986,"['Comedy', 'Fantasy', 'Horror']",NA, 93,"['Chris Makepeace', 'Sandy Baron', 'Robert Rusler', 'Dedee Pfeiffer']",Richard Wenk,5.9,3300000,2187458,4941117,NA,['English'],"['AmarettoFilms', 'BalcorFilmInvestors', 'PlanetProductions']"
4806,Allan Quatermain and the Lost City of Gold,1986,[],NA, 99,[],NA,4.4,NA,1960352,3751699,NA,['English'],['Golan-GlobusProductions']
4807,Outrageous Fortune,1987,Comedy,NA, 99,"['Shelley Long', 'Bette Midler', 'Peter Coyote', 'Robert Prosky']",Arthur Hiller,6.1,NA,NA,52864741,65864741,"['English', 'Russian']","['TouchstonePictures', 'SilverScreenPartnersII', 'InterscopeCommunications']"
4808,The Fourth Protocol,1987,[],NA,119,[],NA,6.5,6000000,NA,12423831,NA,['English'],['FourthProtocol']
4809,House II: The Second Story,1987,"['Comedy', 'Fantasy', 'Horror']",NA, 88,"['Arye Gross', 'Jonathan Stark', 'Royal Dano', 'Bill Maher']",Ethan Wiley,5.4,NA,NA,7800000,NA,['English'],"['NewWorldPictures', 'SeanS.CunninghamFilms']"
4810,Revenge of the Nerds II: Nerds in Paradise,1987,Comedy,NA, 88,"['Robert Carradine', 'Curtis Armstrong', 'Larry B. Scott', 'Timothy Busfield']",Joe Roth,5.0,NA,NA,30063289,NA,"['English', 'Spanish']","['TwentiethCenturyFox', 'InterscopeCommunications', 'AmercentFilms']"
4811,Teen Wolf Too,1987,"['Comedy', 'Fantasy']",NA, 95,"['Jason Bateman', 'Kim Darby', 'John Astin', 'Paul Sand']",Christopher Leitch,3.3,3000000,2709160,7888703,NA,['English'],['AtlanticEntertainmentGroup']
4812,Biloxi Blues,1988,[],NA,106,[],NA,6.6,20000000,NA,43184798,51684798,['English'],['RastarPictures']
4813,D.O.A.,1988,"['Mystery', 'Thriller']",NA, 96,"['Dennis Quaid', 'Meg Ryan', 'Charlotte Rampling', 'Daniel Stern']",NA,6.1,NA,NA,12706478,NA,['English'],"['BigelowProductions', 'SilverScreenPartnersIII', 'TouchstonePictures']"
4814,Monkey Shines,1988,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",NA,113,"['Jason Beghe', 'John Pankow', 'Kate McNeil', 'Joyce Van Patten']",George A. Romero,6.2,7000000,NA,5344577,NA,['English'],['OrionPictures']
4815,Shoot to Kill,1988,[],NA,110,[],NA,6.8,15000000,NA,29300090,NA,['English'],"['TouchstonePictures', 'SilverScreenPartnersIII', 'CenturyParkPictures']"
4816,Desperate Hours,1990,"['Action', 'Crime', 'Drama', 'Thriller']",NA,105,"['Mickey Rourke', 'Anthony Hopkins', 'Mimi Rogers', 'Lindsay Crouse']",Michael Cimino,5.4,18000000,NA,2742912,NA,['English'],['DinoDeLaurentiisCompany']
4817,DeepStar Six,1989,[],NA,105,[],NA,5.2,8000000,NA,8143225,NA,['English'],"['CarolcoEntertainment', 'CarolcoPictures']"
4818,The Guardian,1990,[],NA, 92,[],NA,5.3,NA,NA,17037887,NA,['English'],"['UniversalPictures', 'NannyProductions']"
4819,"He Said, She Said",1991,"['Comedy', 'Drama', 'Romance']",NA,115,"['Kevin Bacon', 'Elizabeth Perkins', 'Nathan Lane', 'Anthony LaPaglia']",NA,5.6,NA,NA,9804775,NA,['English'],['ParamountPictures']
4820,Little Man Tate,1991,[],NA, 99,[],NA,6.7,10000000,230106,25010896,NA,"['English', 'French']",['OrionPictures']
4821,Consenting Adults,1992,"['Crime', 'Drama', 'Mystery', 'Thriller']",R, 99,"['Kevin Kline', 'Mary Elizabeth Mastrantonio', 'Kevin Spacey', 'Rebecca Miller']",Alan J. Pakula,5.7,18000000,NA,21591728,NA,['English'],"['HollywoodPictures', 'TouchwoodPacificPartners1', 'PermutPresentations']"
4822,Kuffs,1992,"['Action', 'Comedy', 'Crime']",NA,102,"['Christian Slater', 'Milla Jovovich', 'Ric Roman Waugh', 'Steve Holladay']",Bruce A. Evans,5.9,NA,NA,21142815,NA,['English'],"['DinodeLaurentiisCommunications', 'EvansGideon', ""Beginner\\'sLuck""]"
4823,Raising Cain,1992,"['Crime', 'Drama', 'Horror', 'Thriller']",R, 92,"['John Lithgow', 'Lolita Davidovich', 'Steven Bauer', 'Frances Sternhagen']",Brian De Palma,6.0,12000000,NA,21370057,37170057,"['English', 'Spanish']",['PacificWestern']
4824,Rapid Fire,1992,"['Action', 'Crime', 'Drama', 'Thriller']",R, 95,"['Brandon Lee', 'Powers Boothe', 'Nick Mancuso', 'Raymond J. Barry']",Dwight H. Little,6.3,10000000,NA,14356479,NA,"['English', 'Cantonese']",['TwentiethCenturyFox']
4825,Stay Tuned,1992,[],P, 88,[],NA,6.1,25000000,NA,10736401,NA,['English'],['MorganCreekEntertainment']
4826,Aspen Extreme,1993,"['Drama', 'Romance', 'Sport']",P,113,"['Paul Gross', 'Peter Berg', 'Finola Hughes', 'Teri Polo']",Patrick Hasburgh,5.9,14000000,NA,8041049,NA,['English'],"['HollywoodPictures', 'TouchwoodPacificPartners1']"
4827,Boiling Point,1993,[],R, 92,[],NA,4.9,9000000,4006019,10058318,NA,['English'],['StudioCanal']
4828,Who\'s the Man?,1993,[],NA,NA,[],NA,5.4,NA,NA,11299730,NA,['English'],"['DePasseEntertainment', 'NewLineCinema', 'ThomasEntertainment']"
4829,The Meteor Man,1993,[],P,100,[],NA,5.1,30000000,NA,8023147,NA,['English'],"['Metro-Goldwyn-Mayer(MGM)', 'TinselTownsend']"
4830,Once Upon a Forest,1993,"['Animation', 'Adventure', 'Drama', 'Family']",NA, 71,"['Michael Crawford', 'Ben Vereen', 'Ellen Blain', 'Benji Gregory']",Charles Grosvenor,6.6,13000000,NA,10000000,NA,['English'],"['Hanna-BarberaProductions', 'HarlechTelevision(HTV)']"
4831,The Air Up There,1994,[],P,107,[],NA,5.5,17080000,NA,21011500,NA,['English'],"['HollywoodPictures', 'InterscopeCommunications', 'LongviewEntertainment']"
